Folder Path,Original Name,View Link,Direct Image Link
dress images/VD,78.jpg,https://drive.google.com/file/d/14TGBkg1GqYqhnE1uhTlO459t9M8IBnpy/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=14TGBkg1GqYqhnE1uhTlO459t9M8IBnpy
dress images/VD,76.jpg,https://drive.google.com/file/d/1cwHY2Epc45TXv85o0RnmAlq49LL9Iytk/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1cwHY2Epc45TXv85o0RnmAlq49LL9Iytk
dress images/VD,74.jpg,https://drive.google.com/file/d/1AqxBTrI1r04yv3g-2UJULhOq2-qHp1Ti/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1AqxBTrI1r04yv3g-2UJULhOq2-qHp1Ti
dress images/VD,72.jpg,https://drive.google.com/file/d/1NGkBfZJLk3cABxbwVlgedxu2SqI0Eo4P/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1NGkBfZJLk3cABxbwVlgedxu2SqI0Eo4P
dress images/VD,73.jpg,https://drive.google.com/file/d/1X8psQ_liG16AQqGMBiNuObXlqnBagg4e/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1X8psQ_liG16AQqGMBiNuObXlqnBagg4e
dress images/VD,47.jpg,https://drive.google.com/file/d/1rR2PYw5BnEjGzrkPrNZzpOy0AySMS41I/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1rR2PYw5BnEjGzrkPrNZzpOy0AySMS41I
dress images/VD,45.jpg,https://drive.google.com/file/d/1-7visJ-3RYUIIDgaH2TIFoBq2N9XJuVn/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1-7visJ-3RYUIIDgaH2TIFoBq2N9XJuVn
dress images/VD,71.jpg,https://drive.google.com/file/d/16TynBJ4-_kHeHv6sPEywIVoD-c-loGnI/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=16TynBJ4-_kHeHv6sPEywIVoD-c-loGnI
dress images/VD,69.jpg,https://drive.google.com/file/d/1hPMw6Qlb0nuFt4ECFhmEqG0qyIszRSav/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1hPMw6Qlb0nuFt4ECFhmEqG0qyIszRSav
dress images/VD,68.jpg,https://drive.google.com/file/d/1T4I4oGM83MGM6NfeMhAh6NxCn8nHa6Qi/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1T4I4oGM83MGM6NfeMhAh6NxCn8nHa6Qi
dress images/VD,67.jpg,https://drive.google.com/file/d/1dgUSaT1PqxA4_ld9K4dN02RiMlZd8pAw/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1dgUSaT1PqxA4_ld9K4dN02RiMlZd8pAw
